subject,experiment_name,age,condition,trial_type,trial_index,choice_image,choice_audio,target_image,foil_image,test_audio,target_label,is_right,available_image1,available_image2,available_image3,available_image4
p462,2B,3.8,passive,fam-learning,3,stims/pig.png,stims/norm_it_pig.wav,NA,NA,NA,NA,NA,stims/bear.png,stims/pig.png,NA,NA
p462,2B,3.8,passive,fam-learning,4,stims/cow.png,stims/norm_that_cow.wav,NA,NA,NA,NA,NA,stims/penguin.png,stims/cow.png,NA,NA
p462,2B,3.8,passive,familiar-test,5,stims/penguin.png,NA,stims/cow.png,stims/penguin.png,stims/norm_where_penguin.wav,penguin,0,NA,NA,NA,NA
p462,2B,3.8,passive,familiar-test,6,stims/pig.png,NA,stims/pig.png,stims/bear.png,stims/norm_find_pig.wav,pig,1,NA,NA,NA,NA
p462,2B,3.8,passive,exposure,7,stims/7.png,stims/norm_that_kita.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p462,2B,3.8,passive,exposure,8,stims/6.png,stims/norm_it_tesser.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p462,2B,3.8,passive,exposure,9,stims/6.png,stims/norm_it_tesser.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p462,2B,3.8,passive,exposure,10,stims/2.png,stims/norm_it_finna.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p462,2B,3.8,passive,exposure,11,stims/6.png,stims/norm_it_tesser.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p462,2B,3.8,passive,exposure,12,stims/6.png,stims/norm_it_tesser.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p462,2B,3.8,passive,exposure,13,stims/7.png,stims/norm_that_kita.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p462,2B,3.8,passive,exposure,14,stims/6.png,stims/norm_it_tesser.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p462,2B,3.8,passive,learning,15,stims/7.png,stims/norm_that_kita.wav,NA,NA,NA,NA,NA,stims/7.png,stims/2.png,NA,NA
p462,2B,3.8,passive,learning,16,stims/2.png,stims/norm_it_finna.wav,NA,NA,NA,NA,NA,stims/3.png,stims/2.png,NA,NA
p462,2B,3.8,passive,learning,17,stims/3.png,stims/norm_that_noopy.wav,NA,NA,NA,NA,NA,stims/7.png,stims/3.png,NA,NA
p462,2B,3.8,passive,learning,18,stims/6.png,stims/norm_it_tesser.wav,NA,NA,NA,NA,NA,stims/6.png,stims/2.png,NA,NA
p462,2B,3.8,passive,learning,19,stims/7.png,stims/norm_that_kita.wav,NA,NA,NA,NA,NA,stims/7.png,stims/6.png,NA,NA
p462,2B,3.8,passive,learning,20,stims/6.png,stims/norm_it_tesser.wav,NA,NA,NA,NA,NA,stims/6.png,stims/3.png,NA,NA
p462,2B,3.8,passive,test,21,stims/2.png,NA,stims/7.png,stims/2.png,stims/norm_where_kita.wav,kita,0,NA,NA,NA,NA
p462,2B,3.8,passive,test,22,stims/3.png,NA,stims/6.png,stims/3.png,stims/norm_where_tesser.wav,tesser,0,NA,NA,NA,NA
p462,2B,3.8,passive,test,23,stims/2.png,NA,stims/7.png,stims/2.png,stims/norm_where_kita.wav,kita,0,NA,NA,NA,NA
p462,2B,3.8,passive,test,24,stims/6.png,NA,stims/6.png,stims/3.png,stims/norm_where_tesser.wav,tesser,1,NA,NA,NA,NA
p462,2B,3.8,passive,test,25,stims/2.png,NA,stims/2.png,stims/7.png,stims/norm_find_finna.wav,finna,1,NA,NA,NA,NA
p462,2B,3.8,passive,test,26,stims/3.png,NA,stims/3.png,stims/6.png,stims/norm_find_noopy.wav,noopy,1,NA,NA,NA,NA
p462,2B,3.8,passive,test,27,stims/3.png,NA,stims/3.png,stims/6.png,stims/norm_find_noopy.wav,noopy,1,NA,NA,NA,NA
p462,2B,3.8,passive,test,28,stims/2.png,NA,stims/2.png,stims/7.png,stims/norm_find_finna.wav,finna,1,NA,NA,NA,NA
p462,2B,3.8,passive,exposure,29,stims/5.png,stims/norm_it_beppo.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p462,2B,3.8,passive,exposure,30,stims/8.png,stims/norm_that_manu.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p462,2B,3.8,passive,exposure,31,stims/5.png,stims/norm_it_beppo.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p462,2B,3.8,passive,exposure,32,stims/8.png,stims/norm_that_manu.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p462,2B,3.8,passive,exposure,33,stims/5.png,stims/norm_it_beppo.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p462,2B,3.8,passive,exposure,34,stims/5.png,stims/norm_it_beppo.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p462,2B,3.8,passive,exposure,35,stims/5.png,stims/norm_it_beppo.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p462,2B,3.8,passive,exposure,36,stims/1.png,stims/norm_that_roozer.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p462,2B,3.8,passive,learning,37,stims/1.png,stims/norm_that_roozer.wav,NA,NA,NA,NA,NA,stims/1.png,stims/8.png,NA,NA
p462,2B,3.8,passive,learning,38,stims/8.png,stims/norm_that_manu.wav,NA,NA,NA,NA,NA,stims/5.png,stims/8.png,NA,NA
p462,2B,3.8,passive,learning,39,stims/5.png,stims/norm_it_beppo.wav,NA,NA,NA,NA,NA,stims/1.png,stims/5.png,NA,NA
p462,2B,3.8,passive,learning,40,stims/4.png,stims/norm_it_soma.wav,NA,NA,NA,NA,NA,stims/4.png,stims/8.png,NA,NA
p462,2B,3.8,passive,learning,41,stims/5.png,stims/norm_it_beppo.wav,NA,NA,NA,NA,NA,stims/5.png,stims/4.png,NA,NA
p462,2B,3.8,passive,learning,42,stims/1.png,stims/norm_that_roozer.wav,NA,NA,NA,NA,NA,stims/1.png,stims/4.png,NA,NA
p462,2B,3.8,passive,test,43,stims/5.png,NA,stims/8.png,stims/5.png,stims/norm_find_manu.wav,manu,0,NA,NA,NA,NA
p462,2B,3.8,passive,test,44,stims/5.png,NA,stims/5.png,stims/8.png,stims/norm_where_beppo.wav,beppo,1,NA,NA,NA,NA
p462,2B,3.8,passive,test,45,stims/5.png,NA,stims/5.png,stims/8.png,stims/norm_where_beppo.wav,beppo,1,NA,NA,NA,NA
p462,2B,3.8,passive,test,46,stims/5.png,NA,stims/8.png,stims/5.png,stims/norm_find_manu.wav,manu,0,NA,NA,NA,NA
p462,2B,3.8,passive,test,47,stims/1.png,NA,stims/1.png,stims/4.png,stims/norm_where_roozer.wav,roozer,1,NA,NA,NA,NA
p462,2B,3.8,passive,test,48,stims/4.png,NA,stims/4.png,stims/1.png,stims/norm_find_soma.wav,soma,1,NA,NA,NA,NA
p462,2B,3.8,passive,test,49,stims/4.png,NA,stims/4.png,stims/1.png,stims/norm_find_soma.wav,soma,1,NA,NA,NA,NA
p462,2B,3.8,passive,test,50,stims/1.png,NA,stims/1.png,stims/4.png,stims/norm_where_roozer.wav,roozer,1,NA,NA,NA,NA
p463,2B,5.272,passive,fam-learning-exp,1,stims/penguin.png,stims/norm_that_penguin.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p463,2B,5.272,passive,fam-learning-exp,2,stims/bear.png,stims/norm_that_bear.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p463,2B,5.272,passive,fam-learning,3,stims/pig.png,stims/norm_it_pig.wav,NA,NA,NA,NA,NA,stims/pig.png,stims/cow.png,NA,NA
p463,2B,5.272,passive,fam-learning,4,stims/penguin.png,stims/norm_that_penguin.wav,NA,NA,NA,NA,NA,stims/penguin.png,stims/bear.png,NA,NA
p463,2B,5.272,passive,familiar-test,5,stims/pig.png,NA,stims/pig.png,stims/bear.png,stims/norm_find_pig.wav,pig,1,NA,NA,NA,NA
p463,2B,5.272,passive,familiar-test,6,stims/penguin.png,NA,stims/cow.png,stims/penguin.png,stims/norm_where_penguin.wav,penguin,0,NA,NA,NA,NA
p463,2B,5.272,passive,exposure,7,stims/6.png,stims/norm_it_finna.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p463,2B,5.272,passive,exposure,8,stims/4.png,stims/norm_it_tesser.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p463,2B,5.272,passive,exposure,9,stims/6.png,stims/norm_it_finna.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p463,2B,5.272,passive,exposure,10,stims/1.png,stims/norm_that_manu.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p463,2B,5.272,passive,exposure,11,stims/4.png,stims/norm_it_tesser.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p463,2B,5.272,passive,exposure,12,stims/4.png,stims/norm_it_tesser.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p463,2B,5.272,passive,exposure,13,stims/4.png,stims/norm_it_tesser.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p463,2B,5.272,passive,exposure,14,stims/4.png,stims/norm_it_tesser.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p463,2B,5.272,passive,learning,15,stims/4.png,stims/norm_it_tesser.wav,NA,NA,NA,NA,NA,stims/1.png,stims/4.png,NA,NA
p463,2B,5.272,passive,learning,16,stims/8.png,stims/norm_that_soma.wav,NA,NA,NA,NA,NA,stims/4.png,stims/8.png,NA,NA
p463,2B,5.272,passive,learning,17,stims/6.png,stims/norm_it_finna.wav,NA,NA,NA,NA,NA,stims/8.png,stims/6.png,NA,NA
p463,2B,5.272,passive,learning,18,stims/1.png,stims/norm_that_manu.wav,NA,NA,NA,NA,NA,stims/1.png,stims/8.png,NA,NA
p463,2B,5.272,passive,learning,19,stims/6.png,stims/norm_it_finna.wav,NA,NA,NA,NA,NA,stims/1.png,stims/6.png,NA,NA
p463,2B,5.272,passive,learning,20,stims/4.png,stims/norm_it_tesser.wav,NA,NA,NA,NA,NA,stims/4.png,stims/6.png,NA,NA
p463,2B,5.272,passive,test,21,stims/8.png,NA,stims/6.png,stims/8.png,stims/norm_where_finna.wav,finna,0,NA,NA,NA,NA
p463,2B,5.272,passive,test,22,stims/8.png,NA,stims/8.png,stims/6.png,stims/norm_find_soma.wav,soma,1,NA,NA,NA,NA
p463,2B,5.272,passive,test,23,stims/8.png,NA,stims/6.png,stims/8.png,stims/norm_where_finna.wav,finna,0,NA,NA,NA,NA
p463,2B,5.272,passive,test,24,stims/6.png,NA,stims/8.png,stims/6.png,stims/norm_find_soma.wav,soma,0,NA,NA,NA,NA
p463,2B,5.272,passive,test,25,stims/4.png,NA,stims/4.png,stims/1.png,stims/norm_where_tesser.wav,tesser,1,NA,NA,NA,NA
p463,2B,5.272,passive,test,26,stims/1.png,NA,stims/1.png,stims/4.png,stims/norm_find_manu.wav,manu,1,NA,NA,NA,NA
p463,2B,5.272,passive,test,27,stims/1.png,NA,stims/1.png,stims/4.png,stims/norm_find_manu.wav,manu,1,NA,NA,NA,NA
p463,2B,5.272,passive,test,28,stims/4.png,NA,stims/4.png,stims/1.png,stims/norm_where_tesser.wav,tesser,1,NA,NA,NA,NA
p463,2B,5.272,passive,exposure,29,stims/2.png,stims/norm_that_noopy.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p463,2B,5.272,passive,exposure,30,stims/7.png,stims/norm_that_kita.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p463,2B,5.272,passive,exposure,31,stims/2.png,stims/norm_that_noopy.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p463,2B,5.272,passive,exposure,32,stims/2.png,stims/norm_that_noopy.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p463,2B,5.272,passive,exposure,33,stims/2.png,stims/norm_that_noopy.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p463,2B,5.272,passive,exposure,34,stims/7.png,stims/norm_that_kita.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p463,2B,5.272,passive,exposure,35,stims/3.png,stims/norm_it_beppo.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p463,2B,5.272,passive,exposure,36,stims/2.png,stims/norm_that_noopy.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p463,2B,5.272,passive,learning,37,stims/5.png,stims/norm_it_roozer.wav,NA,NA,NA,NA,NA,stims/7.png,stims/5.png,NA,NA
p463,2B,5.272,passive,learning,38,stims/3.png,stims/norm_it_beppo.wav,NA,NA,NA,NA,NA,stims/2.png,stims/3.png,NA,NA
p463,2B,5.272,passive,learning,39,stims/3.png,stims/norm_it_beppo.wav,NA,NA,NA,NA,NA,stims/7.png,stims/3.png,NA,NA
p463,2B,5.272,passive,learning,40,stims/2.png,stims/norm_that_noopy.wav,NA,NA,NA,NA,NA,stims/2.png,stims/7.png,NA,NA
p463,2B,5.272,passive,learning,41,stims/5.png,stims/norm_it_roozer.wav,NA,NA,NA,NA,NA,stims/5.png,stims/3.png,NA,NA
p463,2B,5.272,passive,learning,42,stims/2.png,stims/norm_that_noopy.wav,NA,NA,NA,NA,NA,stims/2.png,stims/5.png,NA,NA
p463,2B,5.272,passive,test,43,stims/3.png,NA,stims/3.png,stims/7.png,stims/norm_where_beppo.wav,beppo,1,NA,NA,NA,NA
p463,2B,5.272,passive,test,44,stims/7.png,NA,stims/7.png,stims/3.png,stims/norm_find_kita.wav,kita,1,NA,NA,NA,NA
p463,2B,5.272,passive,test,45,stims/3.png,NA,stims/7.png,stims/3.png,stims/norm_find_kita.wav,kita,0,NA,NA,NA,NA
p463,2B,5.272,passive,test,46,stims/5.png,NA,stims/2.png,stims/5.png,stims/norm_find_noopy.wav,noopy,0,NA,NA,NA,NA
p463,2B,5.272,passive,test,47,stims/2.png,NA,stims/2.png,stims/5.png,stims/norm_find_noopy.wav,noopy,1,NA,NA,NA,NA
p463,2B,5.272,passive,test,48,stims/5.png,NA,stims/5.png,stims/2.png,stims/norm_where_roozer.wav,roozer,1,NA,NA,NA,NA
p463,2B,5.272,passive,test,49,stims/5.png,NA,stims/5.png,stims/2.png,stims/norm_where_roozer.wav,roozer,1,NA,NA,NA,NA
p463,2B,5.272,passive,test,50,stims/3.png,NA,stims/3.png,stims/7.png,stims/norm_where_beppo.wav,beppo,1,NA,NA,NA,NA
p501,2C,4.733,passive,fam-learning-exp,1,stims/bear.png,stims/norm_that_bear.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p501,2C,4.733,passive,fam-learning-exp,2,stims/cow.png,stims/norm_that_cow.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p501,2C,4.733,passive,fam-learning,3,stims/penguin.png,stims/norm_it_penguin.wav,NA,NA,NA,NA,NA,stims/pig.png,stims/penguin.png,NA,NA
p501,2C,4.733,passive,fam-learning,4,stims/bear.png,stims/norm_that_bear.wav,NA,NA,NA,NA,NA,stims/cow.png,stims/bear.png,NA,NA
p501,2C,4.733,passive,familiar-test,5,stims/penguin.png,NA,stims/cow.png,stims/penguin.png,stims/norm_where_penguin.wav,penguin,0,NA,NA,NA,NA
p501,2C,4.733,passive,familiar-test,6,stims/pig.png,NA,stims/pig.png,stims/bear.png,stims/norm_find_pig.wav,pig,1,NA,NA,NA,NA
p501,2C,4.733,passive,exposure,7,stims/2.png,stims/norm_that_roozer.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p501,2C,4.733,passive,exposure,8,stims/2.png,stims/norm_that_roozer.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p501,2C,4.733,passive,exposure,9,stims/4.png,stims/norm_it_kita.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p501,2C,4.733,passive,exposure,10,stims/5.png,stims/norm_it_finna.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p501,2C,4.733,passive,exposure,11,stims/2.png,stims/norm_that_roozer.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p501,2C,4.733,passive,exposure,12,stims/2.png,stims/norm_that_roozer.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p501,2C,4.733,passive,exposure,13,stims/2.png,stims/norm_that_roozer.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p501,2C,4.733,passive,exposure,14,stims/4.png,stims/norm_it_kita.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p501,2C,4.733,passive,learning,15,stims/4.png,stims/norm_it_kita.wav,NA,NA,NA,NA,NA,stims/1.png,stims/4.png,NA,NA
p501,2C,4.733,passive,learning,16,stims/2.png,stims/norm_that_roozer.wav,NA,NA,NA,NA,NA,stims/2.png,stims/1.png,NA,NA
p501,2C,4.733,passive,learning,17,stims/5.png,stims/norm_it_finna.wav,NA,NA,NA,NA,NA,stims/1.png,stims/5.png,NA,NA
p501,2C,4.733,passive,learning,18,stims/5.png,stims/norm_it_finna.wav,NA,NA,NA,NA,NA,stims/5.png,stims/4.png,NA,NA
p501,2C,4.733,passive,learning,19,stims/2.png,stims/norm_that_roozer.wav,NA,NA,NA,NA,NA,stims/2.png,stims/4.png,NA,NA
p501,2C,4.733,passive,learning,20,stims/5.png,stims/norm_it_finna.wav,NA,NA,NA,NA,NA,stims/2.png,stims/5.png,NA,NA
p501,2C,4.733,passive,test,21,stims/1.png,NA,stims/1.png,stims/4.png,stims/norm_find_manu.wav,manu,1,NA,NA,NA,NA
p501,2C,4.733,passive,test,22,stims/5.png,NA,stims/5.png,stims/2.png,stims/norm_where_finna.wav,finna,1,NA,NA,NA,NA
p501,2C,4.733,passive,test,23,stims/1.png,NA,stims/1.png,stims/4.png,stims/norm_find_manu.wav,manu,1,NA,NA,NA,NA
p501,2C,4.733,passive,test,24,stims/2.png,NA,stims/2.png,stims/5.png,stims/norm_where_roozer.wav,roozer,1,NA,NA,NA,NA
p501,2C,4.733,passive,test,25,stims/2.png,NA,stims/2.png,stims/5.png,stims/norm_where_roozer.wav,roozer,1,NA,NA,NA,NA
p501,2C,4.733,passive,test,26,stims/4.png,NA,stims/4.png,stims/1.png,stims/norm_where_kita.wav,kita,1,NA,NA,NA,NA
p501,2C,4.733,passive,test,27,stims/4.png,NA,stims/4.png,stims/1.png,stims/norm_where_kita.wav,kita,1,NA,NA,NA,NA
p501,2C,4.733,passive,test,28,stims/5.png,NA,stims/5.png,stims/2.png,stims/norm_where_finna.wav,finna,1,NA,NA,NA,NA
p501,2C,4.733,passive,exposure,29,stims/8.png,stims/norm_that_tesser.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p501,2C,4.733,passive,exposure,30,stims/6.png,stims/norm_it_beppo.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p501,2C,4.733,passive,exposure,31,stims/3.png,stims/norm_it_noopy.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p501,2C,4.733,passive,exposure,32,stims/8.png,stims/norm_that_tesser.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p501,2C,4.733,passive,exposure,33,stims/8.png,stims/norm_that_tesser.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p501,2C,4.733,passive,exposure,34,stims/8.png,stims/norm_that_tesser.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p501,2C,4.733,passive,exposure,35,stims/8.png,stims/norm_that_tesser.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p501,2C,4.733,passive,exposure,36,stims/3.png,stims/norm_it_noopy.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p501,2C,4.733,passive,learning,37,stims/6.png,stims/norm_it_beppo.wav,NA,NA,NA,NA,NA,stims/6.png,stims/8.png,NA,NA
p501,2C,4.733,passive,learning,38,stims/3.png,stims/norm_it_noopy.wav,NA,NA,NA,NA,NA,stims/3.png,stims/8.png,NA,NA
p501,2C,4.733,passive,learning,39,stims/7.png,stims/norm_that_soma.wav,NA,NA,NA,NA,NA,stims/7.png,stims/6.png,NA,NA
p501,2C,4.733,passive,learning,40,stims/7.png,stims/norm_that_soma.wav,NA,NA,NA,NA,NA,stims/7.png,stims/3.png,NA,NA
p501,2C,4.733,passive,learning,41,stims/6.png,stims/norm_it_beppo.wav,NA,NA,NA,NA,NA,stims/3.png,stims/6.png,NA,NA
p501,2C,4.733,passive,learning,42,stims/8.png,stims/norm_that_tesser.wav,NA,NA,NA,NA,NA,stims/7.png,stims/8.png,NA,NA
p501,2C,4.733,passive,test,43,stims/3.png,NA,stims/3.png,stims/7.png,stims/norm_find_noopy.wav,noopy,1,NA,NA,NA,NA
p501,2C,4.733,passive,test,44,stims/6.png,NA,stims/6.png,stims/8.png,stims/norm_find_beppo.wav,beppo,1,NA,NA,NA,NA
p501,2C,4.733,passive,test,45,stims/7.png,NA,stims/7.png,stims/3.png,stims/norm_find_soma.wav,soma,1,NA,NA,NA,NA
p501,2C,4.733,passive,test,46,stims/8.png,NA,stims/8.png,stims/6.png,stims/norm_where_tesser.wav,tesser,1,NA,NA,NA,NA
p501,2C,4.733,passive,test,47,stims/6.png,NA,stims/8.png,stims/6.png,stims/norm_where_tesser.wav,tesser,0,NA,NA,NA,NA
p501,2C,4.733,passive,test,48,stims/7.png,NA,stims/7.png,stims/3.png,stims/norm_find_soma.wav,soma,1,NA,NA,NA,NA
p501,2C,4.733,passive,test,49,stims/6.png,NA,stims/6.png,stims/8.png,stims/norm_find_beppo.wav,beppo,1,NA,NA,NA,NA
p501,2C,4.733,passive,test,50,stims/3.png,NA,stims/3.png,stims/7.png,stims/norm_find_noopy.wav,noopy,1,NA,NA,NA,NA
p502,2C,3.2,passive,fam-learning-exp,1,stims/bear.png,stims/norm_that_bear.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p502,2C,3.2,passive,fam-learning-exp,2,stims/cow.png,stims/norm_it_cow.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p502,2C,3.2,passive,fam-learning,3,stims/pig.png,stims/norm_it_pig.wav,NA,NA,NA,NA,NA,stims/cow.png,stims/pig.png,NA,NA
p502,2C,3.2,passive,fam-learning,4,stims/penguin.png,stims/norm_that_penguin.wav,NA,NA,NA,NA,NA,stims/penguin.png,stims/bear.png,NA,NA
p502,2C,3.2,passive,familiar-test,5,stims/pig.png,NA,stims/pig.png,stims/bear.png,stims/norm_find_pig.wav,pig,1,NA,NA,NA,NA
p502,2C,3.2,passive,familiar-test,6,stims/penguin.png,NA,stims/cow.png,stims/penguin.png,stims/norm_where_penguin.wav,penguin,0,NA,NA,NA,NA
p502,2C,3.2,passive,exposure,7,stims/2.png,stims/norm_that_finna.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p502,2C,3.2,passive,exposure,8,stims/8.png,stims/norm_it_beppo.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p502,2C,3.2,passive,exposure,9,stims/2.png,stims/norm_that_finna.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p502,2C,3.2,passive,exposure,10,stims/3.png,stims/norm_that_soma.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p502,2C,3.2,passive,exposure,11,stims/2.png,stims/norm_that_finna.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p502,2C,3.2,passive,exposure,12,stims/3.png,stims/norm_that_soma.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p502,2C,3.2,passive,exposure,13,stims/2.png,stims/norm_that_finna.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p502,2C,3.2,passive,exposure,14,stims/2.png,stims/norm_that_finna.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p502,2C,3.2,passive,learning,15,stims/7.png,stims/norm_it_tesser.wav,NA,NA,NA,NA,NA,stims/7.png,stims/3.png,NA,NA
p502,2C,3.2,passive,learning,16,stims/2.png,stims/norm_that_finna.wav,NA,NA,NA,NA,NA,stims/2.png,stims/3.png,NA,NA
p502,2C,3.2,passive,learning,17,stims/7.png,stims/norm_it_tesser.wav,NA,NA,NA,NA,NA,stims/8.png,stims/7.png,NA,NA
p502,2C,3.2,passive,learning,18,stims/8.png,stims/norm_it_beppo.wav,NA,NA,NA,NA,NA,stims/8.png,stims/2.png,NA,NA
p502,2C,3.2,passive,learning,19,stims/2.png,stims/norm_that_finna.wav,NA,NA,NA,NA,NA,stims/7.png,stims/2.png,NA,NA
p502,2C,3.2,passive,learning,20,stims/3.png,stims/norm_that_soma.wav,NA,NA,NA,NA,NA,stims/8.png,stims/3.png,NA,NA
p502,2C,3.2,passive,test,21,stims/3.png,NA,stims/3.png,stims/2.png,stims/norm_where_soma.wav,soma,1,NA,NA,NA,NA
p502,2C,3.2,passive,test,22,stims/2.png,NA,stims/2.png,stims/3.png,stims/norm_find_finna.wav,finna,1,NA,NA,NA,NA
p502,2C,3.2,passive,test,23,stims/7.png,NA,stims/7.png,stims/8.png,stims/norm_find_tesser.wav,tesser,1,NA,NA,NA,NA
p502,2C,3.2,passive,test,24,stims/3.png,NA,stims/3.png,stims/2.png,stims/norm_where_soma.wav,soma,1,NA,NA,NA,NA
p502,2C,3.2,passive,test,25,stims/8.png,NA,stims/8.png,stims/7.png,stims/norm_where_beppo.wav,beppo,1,NA,NA,NA,NA
p502,2C,3.2,passive,test,26,stims/8.png,NA,stims/8.png,stims/7.png,stims/norm_where_beppo.wav,beppo,1,NA,NA,NA,NA
p502,2C,3.2,passive,test,27,stims/2.png,NA,stims/2.png,stims/3.png,stims/norm_find_finna.wav,finna,1,NA,NA,NA,NA
p502,2C,3.2,passive,test,28,stims/7.png,NA,stims/7.png,stims/8.png,stims/norm_find_tesser.wav,tesser,1,NA,NA,NA,NA
p502,2C,3.2,passive,exposure,29,stims/6.png,stims/norm_that_roozer.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p502,2C,3.2,passive,exposure,30,stims/4.png,stims/norm_that_noopy.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p502,2C,3.2,passive,exposure,31,stims/5.png,stims/norm_it_kita.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p502,2C,3.2,passive,exposure,32,stims/6.png,stims/norm_that_roozer.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p502,2C,3.2,passive,exposure,33,stims/4.png,stims/norm_that_noopy.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p502,2C,3.2,passive,exposure,34,stims/4.png,stims/norm_that_noopy.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p502,2C,3.2,passive,exposure,35,stims/4.png,stims/norm_that_noopy.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p502,2C,3.2,passive,exposure,36,stims/4.png,stims/norm_that_noopy.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA
p502,2C,3.2,passive,learning,37,stims/1.png,stims/norm_it_manu.wav,NA,NA,NA,NA,NA,stims/5.png,stims/1.png,NA,NA
p502,2C,3.2,passive,learning,38,stims/5.png,stims/norm_it_kita.wav,NA,NA,NA,NA,NA,stims/4.png,stims/5.png,NA,NA
p502,2C,3.2,passive,learning,39,stims/6.png,stims/norm_that_roozer.wav,NA,NA,NA,NA,NA,stims/5.png,stims/6.png,NA,NA
p502,2C,3.2,passive,learning,40,stims/1.png,stims/norm_it_manu.wav,NA,NA,NA,NA,NA,stims/6.png,stims/1.png,NA,NA
p502,2C,3.2,passive,learning,41,stims/4.png,stims/norm_that_noopy.wav,NA,NA,NA,NA,NA,stims/4.png,stims/6.png,NA,NA
p502,2C,3.2,passive,learning,42,stims/1.png,stims/norm_it_manu.wav,NA,NA,NA,NA,NA,stims/4.png,stims/1.png,NA,NA
p502,2C,3.2,passive,test,43,stims/6.png,NA,stims/6.png,stims/4.png,stims/norm_where_roozer.wav,roozer,1,NA,NA,NA,NA
p502,2C,3.2,passive,test,44,stims/4.png,NA,stims/4.png,stims/6.png,stims/norm_find_noopy.wav,noopy,1,NA,NA,NA,NA
